14-01-20,16:32:28,P 2,Onderzoek (INCI-03) (Inzet/afst. Brw Func: AGS,OvDB) GDF Sues Energie Nederland Missouriweg Maasvlakte Rotterdam,179195,179021
14-01-20,15:32:22,P 1,Brand spoorvervoer (INCI-01) (Metro) Metro Coolhaven Perron Coolhaven,Rotterdam,170331
14-01-20,15:30:58,P 1,Brand spoorvervoer (INCI-01) (Metro) Metro Coolhaven Perron,Coolhaven,Rotterdam
14-01-20,15:28:54,P 1,Gebouwbrand (INCI-02) (kelder/souterrain) Bachplein Schiedam,170XXX-XXXXXX,179233
14-01-20,15:28:11,P 1,Brand spoorvervoer (INCI-01) Metro Coolhaven Perron Coolhaven Rotterdam 173451 179192 179021,179081,170XXX-XXXXXX
14-01-20,15:05:50,U bent nu actief in de functie,Piket_GB_Technische,dienst.
14-01-20,15:05:50,U bent niet langer actief in de functie,Piket_GB_Technische,dienst.
14-01-20,14:56:31,P 1,BDH-01,Autom. brand OMS Verzorgingshuis Op de Laan Laan van Meerdervoort,SGRAVH,157230
14-01-20,14:50:20,TS Laak mag retour naar Laak,onder dankzegging,TS,Delft
14-01-20,14:28:20,P 2,Containerbrand (INCI-02) J.B. Bakemakade,Rotterdam,170631
14-01-20,14:07:19,P 1,Autom. brand OMS (INCI-01) Schieland Toren Bulgersteyn,Rotterdam,170631
14-01-20,14:07:19,P 2,BDH-20,Stank/Hinder. lucht (vreemde lucht) Beeklaan,SGRAVH,159660
14-01-20,13:48:09,VERVALLEN!!! Autom. brand OMS Stichting Robbenoord,Schulpweg,Rotterdam
14-01-20,13:47:25,P 1,Autom. brand OMS (INCI-02) Stichting Robbenoord Schulpweg,Rotterdam,173431
14-01-20,13:42:50,OEFENINING!!!! Drukknopmelding OMS (INCI-01) APM Terminals (HN 8203) Coloradoweg Maasvlakte,Rotterdam,171431
14-01-20,13:22:09,P 1,BDH-02,Ass. ambu (first responder) Politiebureau 43 (Wassenaar) Hofcampweg,WASSNR,155026
14-01-20,13:20:03,P 1,Autom. brand OMS (INCI-03) Stadzicht Geriatrisch (Overschie) Overschiese Kleiweg,Rotterdam,170331
14-01-20,12:57:48,P 1,Ass. AMBU (INCI-01) (Inzet Brw: aed) Gangesstraat,Spijkenisse,173131
14-01-20,12:46:57,P 2,BDH-01,Liftopsluiting Escamplaan,SGRAVH,157730
14-01-20,12:43:50,P 1,Ongeval binnen (INCI-02) (Aantr.: gaslucht) Jacob Catsstraat Ridderkerk,179194,173831
14-01-20,11:32:35,vervallen brand OMS De Tweemaster Zwn,Vondelpark,Maassluis
14-01-20,11:31:13,P 1,Ongeval (INCI-03) (Lekkage Gev stof: Gaslek) ABN Amro Bank de Korf De Korf Krimpen aan den,IJssel,163630
14-01-20,11:31:01,P 1,Autom. brand OMS (INCI-02) De Tweemaster Zwn Vondelpark,Maassluis,170231
14-01-20,11:26:18,P 1,Ongeval (INCI-03) (Lekkage Gev stof: Gaslek) ABN Amro Bank de Korf De Korf Krimpen aan den IJssel,179193,171231
14-01-20,11:20:55,P 1,Autom. brand OMS (INCI-02) Euro Hotel Baan,Rotterdam,170631
14-01-20,11:18:22,P 1,BDH-02,Autom. brand OMS Groepswoning Ipse de Bruggen Zwaardvegersgaarde,SGRAVH,157630
14-01-20,11:06:05,P 1,Gebouwbrand woning (INCI-01) (schoorsteen) Kreupeleweg Klaaswaal 185451,185631,185531
14-01-20,11:01:44,P 1,BDH-01,Autom. brand OMS WZH Sammersbrug Lichtenbergweg,SGRAVH,157730
14-01-20,10:50:37,P 2,BDH-04,Ass. ambu (tilassistentie) Abraham Bloemaertstraat,SGRAVH,157630
14-01-20,10:30:04,P 1,Autom. brand OMS (INCI-01) Staete Hillegersberg Van Beethovenlaan,Rotterdam,171031
14-01-20,10:13:26,U bent niet langer actief in de functie Piket,CC,Voorne.
14-01-20,10:13:26,U bent nu actief in de functie Piket,CC,Voorne.
14-01-20,10:12:03,GOEDEMORGEN CONTACT,MKB,SVP
14-01-20,10:11:16,P 1,BDH-01,Voertuigbrand Siemenspad,ZOETMR,155330
14-01-20,10:08:31,GOEDEMORGEN BEVELVOERDER CONTACT,MKB,SVP
14-01-20,10:02:45,U bent nu actief in de functie,Piket_GMK_Algemeen,ondersteuner.
14-01-20,10:02:45,U bent niet langer actief in de functie,Piket_GMK_Algemeen,ondersteuner.
14-01-20,09:56:16,P 1,CO-melder (INCI-02) Oostzeedijk Beneden,Rotterdam,170931
14-01-20,09:07:24,U bent nu actief in de,functie,Piket_VRR_PC-LOG.
